Product,Category_x,Price_x,Individual Review,Location,Date,Review,Helpful
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2019-12-18,"
  je recommande ce bracelet.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-04-12,"
  Impeccable, attention aux petits poignets
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,4.0,Canada,2019-12-11,"
  Could describe the size with a picture when ordering.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,1.0,Canada,2020-02-12,"
  One side of the band is bigger than the other. Therefore, it won't fit. A real shame because of the beauty of the band.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,1.0,Canada,2020-03-15,"
  Fell apart in first day. Piece of junk
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-02-06,"
  Fait parfaitement sur ma Timex Expédition
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-01-21,"
  Quick to install.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-01-27,"
  The Fact that my husband love it, He thinks it's ""Great""
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-06-06,"
  Fit perfectly, good design & I loved that it came with tools to install
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-05-17,"
  the thickness was a little smaller than I wanted
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,4.0,Canada,2020-01-03,"
  Value for money
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,4.0,Canada,2020-04-18,"
  everything you need is in the package
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Australia,2020-01-18,"
  Good quality and everything like the description. Good for Amazfit Bip
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2019-12-30,"
  Looks great on a Seiko SNK803Easy to size and the quick release are perfect
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-05-04,"
  Perfect for my Harley Davidson watch!! Looks amazing 🖤
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-02-19,"
  Like it
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-03-10,"
  Perfect
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-01-29,"
  Montre
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-05-01,"
  None
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-01-21,"
  N/A
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Canada,2020-03-12,"
  👍
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,Australia,2020-07-20,"
  ALL GOOD
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,3.0,United States,2020-04-01,"I purchased this band to replace the OEM band on a 5.11 watch with 24mm pins. The original band was made of a rubber like neoprene—thick, strong, and caught on sleeves like cockleburs on a wool sweater.

I don’t have any issues with the links, wearability, or construction of the band itself. It doesn’t poke or pull hair. But it arrives fully assembled for the largest wrist, meaning most people will have to adjust it. It comes with a small, screw-driven pin tool and a jig to hold the band while you are removing pins.

I removed two links successfully, with some effort, with the provided pin tool. Of course, you have to keep testing the fit. When attempting to remove the third pin, the threaded pin tool stripped its threads. The pin tool’s base is made of plastic, and some of the pins move less easily than others. I’ve worked on dozens of watches, fishing reels, sewing machines, and other tools, and I don’t recall many “new” pins that moved as reluctantly as these.

Well, you say, if the threaded thingy stripped, just use the metal part of the pin tool. Well, without some other means of supporting the pin, the metal pin started bending as soon as pressure was applied. And, like a bent nail, it was never going to operate in a straight fashion again.

I was eventually able to remove the correct number of pins to fit my wrist with marginal success. Removing four links fit but tightly—as soon as I became active, my wrist swelled enough where the band makes an imprint. However, at three links removed the band was too loose, and there is no way to customize the fit.

As a result, although the band itself appears sturdy and serviceable, I will probably be replacing it soon and can not recommend it to others.",1
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,3.0,United States,2020-01-30,"Band came with minor scuffing on the underside of the bracelet where the clasp is. No biggie, nothing a little scour pad couldn't correct for the brush finish.

My biggest issue with this band is that it is NOT 22mm. The box was clearly marked 22mm. It's just a skosh bigger. It didn't fit on any of my 22mm watches, none. It was cheap enough and knowing if I returned it for another I'd probably experience the same issue, I took my Dremel to it and shaved down the link that houses the spring bars. Now it fits all of my 22mm watches.

All in all, it's just an OK band. I wouldn't recommend nor would I buy another. A case of you get what you pay for.",3
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,1.0,United States,2020-02-13,"
  I wore this band for a week I didn't get it wet, or anything and when I took it off on a Sunday that's when I noticed the chipping and coloring was coming off the watch band.
",6
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,4.0,United States,2020-04-07,"
  overall a nice presentation right out of the box. this company takes pride in its product and it is evident. for my taste the band is only just slightly too beefy, but it does not detract from the balance and beauty to my Casio Duro Sport that i combined it with. overall a stunning look. i very much appreciate the quick release pins. the quality of the metal seems adequate. i dont wear watches in the shower or while sleeping so judge accordingly on comfort levels or look to other reviews for sustainability in water. im a frugal individual so value to be is subjective. but i do not regret this purchase at all. it wears well and doesnt pull any arm hair. im a satisfied custome. thanks.
",1
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-07-07,"Purchased this to replace Samsung Gear Neo 2 watchband.
Good lightweight material and really dressed up my old Gear Neo 2 square faced watch.
Adjusting the watchband is tricky, but the tools that were supplied made the whole process a lot easier. I have used pushpins in the past to pop-out link pins, but the tool in this kit made that a much easier, and accurate process.
I wear the watch every day and appears to be durable enough, especially for the price.
Whether it lasts the year or not, the tools are worth the price alone.",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,3.0,United States,2020-08-01,"
  I clicked Reorder from my previous order of the ""same"" watch band. This one is wider, thicker and does not fit. I tried to use the old link that does fit and is not 1 mm wider than it is supposed to be. The pins through the links are even a larger size and do not fit through the old links. I thought by ordering the same band, I would get one that fits... No so.The previous one, fit great, was really easy to instal and lasted quite a while. This is why I reordered the ""same"" one. Very disappointed, it was not the same.
",1
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-04-04,"Easy to change the side with the included tool. The black is a little different than the black of the Galaxy Active2 I'm using it on, but it isn't noticeably different. The Active2 has the slighted blue cast to it.

It has a nice comfortable weight to it like a steel band should. The clasp is easy to operate.

Pretty amazing set, especially given the price.",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-06-22,"
  This is a high quality watchband and Fullmosa gives you all the tools you need for an easy install! I love my Timex Expedition but the leather strap gave me a rash when the band got wet. This is my outdoor watch so that happened a lot. I just  replaced it with this outstanding quality stainless steel band. It looks great and the color even matches! It remains to be seen how long the paint lasts, but initial indications are good. The band went on my watch without any trouble thanks to the provided tooklit and good directions. Thank you Fullmosa. I am a happy customer!
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-01-13,"
  The finish matches my Citizen watch perfectly and the metal seems to hold up reasonably well.  The real MVP here are the included tools, it made removing my old leather band and popping out a few links ridiculously easy, not to mention being able to service other watches I've got a heck of a lot easier.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-07-09,"Fits my new Moto360 perfectly. It looks good.

When you quick release be sure to be over a surface that you can spot the springs, sometimes they jump when you're releasing them to out on a different band.

I have small wrists and it gave me plenty of room to modify the watch.

I like the way it looks.",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-04-27,"
  I have worked on plenty of watch bands. My band has one pin that is permanently stuck connecting two links. No problem, just advising to stay patient if a pin does not budge when adjusting the band length. You may just have to rearrange what you were doing. It will all work out. Just don’t break the tool or the band.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,1.0,United States,2020-04-03,"
  So I accidentally ordered the wrong size so I returned it for a larger one for my Samsung Galaxy Watch. The one I re-ordered came quicker than expected and once I opened it I see why. The new box I recieved was already opened, but that isn't the real issue--not everything that was supposed to be in the box was in the box! So that tells me when people do return this product for whatever reason those handling the returns do not check to see if all of the materials were returned with it!
",1
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2019-12-15,"
  Looks great an fit is really good for the Samsung watch.  I prefer this over the leather band that came with the watch.  I'd recommend this if you prefer a metal adjustable watch band.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-07-14,"
  Item is of excellent quality. The instructions for changing the bands made it easy to do. I have received many  compliments on the look. It actually looks better than the original that came with it that cost 4 times more than this product. I will purchase from this company again.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-03-13,"
  So easy to put on and hasn't turned my wrist green or anything - nice and comfortable - great for the price!
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,5.0,United States,2020-06-25,"
  The band works very well and seems like high quality. The tool for pushing out the pins on the band to adjust it length is very cheaply made. It bent on the second pin. I did not buy the band for that tool, just be careful with using that. The watchband itself is great.
",0
"Fullmosa Smart Watch Strap 16mm 18mm 19mm 20mm 22mm 24mm, Metal Straps for Mens & Women, Compatbile for Samsung, Casio, Huawei, Fossil, Withings Smart Watch",watch,17.99,4.0,United States,2020-07-15,"
  for the price I could not have done better.  It works and installation was easy.  It looks great on my Timex and I am happy with the fit.  I am hard on my watches so I am hoping this one will last a long while.  Also appreciated the extra bins that came with the band.  They are handy to have.
",0
